DT_GERACAO,HH_GERACAO,ANO_ELEICAO,CD_TIPO_ELEICAO,NM_TIPO_ELEICAO,NR_TURNO,CD_ELEICAO,DS_ELEICAO,DT_ELEICAO,TP_ABRANGENCIA,SG_UF,SG_UE,NM_UE,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,CD_CARGO,DS_CARGO,SQ_CANDIDATO,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_SOCIAL_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,TP_AGREMIACAO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,SQ_COLIGACAO,NM_COLIGACAO,DS_COMPOSICAO_COLIGACAO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,ST_VOTO_EM_TRANSITO,QT_VOTOS_NOMINAIS
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,26298,CAMARAGIBE,138,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,16808
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23060,XEXÉU,38,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,1573
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,26034,TERRA NOVA,78,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,469
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24350,IGARASSU,85,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,20826
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24570,JABOATÃO DOS GUARARAPES,11,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,33440
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24252,GRANITO,80,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,528
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23779,CARNAÍBA,98,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,1163
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23574,CABO DE SANTO AGOSTINHO,15,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,14619
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25593,SÃO BENTO DO UNA,52,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,5727
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23264,JATOBÁ,89,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,1057
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24538,ITAPETIM,99,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,7053
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23752,CAPOEIRAS,130,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,9205
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24090,FERREIROS,27,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,4955
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24317,IBIMIRIM,128,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,12337
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23167,CARNAUBEIRA DA PENHA,69,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,7402
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25410,SALGADINHO,88,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,3471
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23833,CATENDE,43,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,13088
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23477,BREJÃO,92,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,5569
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,26310,ABREU E LIMA,119,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,36019
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23264,JATOBÁ,89,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,6639
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24295,IATI,136,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,8854
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24112,FLORES,67,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,10591
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24252,GRANITO,80,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,4001
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25712,SÃO JOSÉ DO EGITO,68,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,12970
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23876,CHÃ DE ALEGRIA,21,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,6198
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24058,EXU,79,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,17637
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24694,LAGOA DE ITAENGA,135,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,8089
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23990,CUPIRA,86,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,9441
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24473,ITACURUBA,73,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,2737
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23000,QUIXABA,98,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,4169
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23329,SANTA FILOMENA,82,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,6970
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24678,JUREMA,94,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,6347
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24970,OURICURI,82,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,29138
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24570,JABOATÃO DOS GUARARAPES,101,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,37806
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24031,ESCADA,19,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,25451
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23078,ÁGUA PRETA,38,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,11134
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24619,JOÃO ALFREDO,88,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,12483
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,26077,TORITAMA,112,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,13038
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23272,BARREIROS,42,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,14345
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25194,PETROLÂNDIA,70,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,14529
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,26018,TEREZINHA,61,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,3900
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25330,RIACHO DAS ALMAS,41,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,10272
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24597,JATAÚBA,54,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,7908
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24570,JABOATÃO DOS GUARARAPES,11,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,46807
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25135,PAULISTA,114,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,32962
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25038,PANELAS,47,1,Presidente,280000629808,13,FERNANDO HADDAD,FERNANDO HADDAD,#NULO#,12,APTO,2,DEFERIDO,Coligação,13,PT,Partido dos Trabalhadores,280000050703,O POVO FELIZ DE NOVO,PT / PC do B / PROS,4,NÃO ELEITO,N,8582
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25518,SANTA MARIA DA BOA VISTA,81,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,2850
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,30015,FERNANDO DE NORONHA,4,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,783
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23590,CABROBÓ,77,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,2468
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24376,IGUARACY,66,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,876
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25259,POMBOS,102,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,4273
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25534,SANTA MARIA DO CAMBUCÁ,46,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,2158
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25330,RIACHO DAS ALMAS,41,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,3806
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25674,SÃO JOSÉ DA COROA GRANDE,42,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,3643
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,24015,CUSTÓDIA,65,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,2079
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,23191,ANGELIM,116,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,1612
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25011,PALMEIRINA,59,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,474
11/09/2022,04:50:46,2018,2,Eleição Ordinária,2,296,ELEIÇÃO GERAL FEDERAL 2018,28/10/2018,F,PE,BR,BRASIL,25135,PAULISTA,12,1,Presidente,280000614517,17,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,#NULO#,12,APTO,2,DEFERIDO,Coligação,17,PSL,Partido Social Liberal,280000050386,"BRASIL ACIMA DE TUDO, DEUS ACIMA DE TODOS",PSL / PRTB,1,ELEITO,N,23791
